Chromosome	Start	End	Strand	Gene	Transcription_Start_Site	Transcript_type
chr21	30541535	30541864	-	KRTAP19-6	30541864	protein_coding
chr21	30560875	30561314	-	KRTAP19-7	30561314	protein_coding
chr21	30590105	30590397	-	KRTAP22-2	30590397	protein_coding
chr21	30601087	30601382	+	KRTAP22-1	30601087	protein_coding
chr21	30616425	30616699	+	KRTAP20-1	30616425	protein_coding
chr21	30620627	30620850	+	KRTAP20-4	30620627	protein_coding
chr21	30635206	30635619	+	KRTAP20-2	30635206	protein_coding
chr21	30642864	30643136	+	KRTAP20-3	30642864	protein_coding
chr21	30718525	30718777	-	KRTAP21-3	30718777	protein_coding
chr21	30746794	30747259	-	KRTAP21-2	30747259	protein_coding
chr21	30755015	30755428	-	KRTAP21-1	30755428	protein_coding
chr21	30348399	30348606	-	KRTAP23-1	30348606	protein_coding
chr21	30425380	30425926	-	KRTAP13-3	30425926	protein_coding
chr21	30430220	30431026	+	KRTAP13-4	30430220	protein_coding
chr21	30598590	30598902	-	KRTAP6-2	30598902	protein_coding
chr21	30613431	30613930	-	KRTAP6-1	30613930	protein_coding
chr21	46324124	46445769	+	PCNT	46324156	protein_coding
chr21	46324124	46445769	+	PCNT	46324161	protein_coding
chr21	46324124	46445769	+	PCNT	46324888	protein_coding
chr21	46324124	46445769	+	PCNT	46411900	protein_coding
chr21	46324124	46445769	+	PCNT	46425833	protein_coding
chr21	33543038	33577481	+	SON	33543038	protein_coding
chr21	33543038	33577481	+	SON	33543050	protein_coding
chr21	33543038	33577481	+	SON	33543052	protein_coding
chr21	33543038	33577481	+	SON	33543064	protein_coding
chr21	33543038	33577481	+	SON	33543065	protein_coding
chr21	33543038	33577481	+	SON	33552248	protein_coding
chr21	33543038	33577481	+	SON	33555049	protein_coding
chr13	57631744	57729311	+	PCDH17	57631744	protein_coding
chr13	57631744	57729311	+	PCDH17	57634383	protein_coding
chr13	57631744	57729311	+	PCDH17	57635013	protein_coding
chr13	46553168	46753040	+	LRCH1	46553168	protein_coding
chr13	46553168	46753040	+	LRCH1	46553200	protein_coding
chr13	46553168	46753040	+	LRCH1	46553170	protein_coding
chr13	46553168	46753040	+	LRCH1	46679836	protein_coding
chr13	46553168	46753040	+	LRCH1	46680034	protein_coding
chr13	57140918	57157082	+	PRR20C	57154061	protein_coding
chr13	57140918	57157082	+	PRR20C	57140918	protein_coding
chr13	85792790	85806683	-	SLITRK6	85799419	protein_coding
chr13	85792790	85806683	-	SLITRK6	85806683	protein_coding
chr13	112067149	112071706	+	SOX1	112067149	protein_coding
chr13	108596152	109208005	+	MYO16	108596152	protein_coding
chr13	108596152	109208005	+	MYO16	108596182	protein_coding
chr13	108596152	109208005	+	MYO16	108629611	protein_coding
chr21	33229892	33297160	+	IFNAR2-IL10RB	33230131	protein_coding
chr21	14961235	15065936	-	NRIP1	15064934	protein_coding
chr21	14961235	15065936	-	NRIP1	15065000	protein_coding
chr21	14961235	15065936	-	NRIP1	15002368	protein_coding
chr21	14961235	15065936	-	NRIP1	15065815	protein_coding
chr21	34513142	34615113	-	RCAN1	34615113	protein_coding
chr21	34513142	34615113	-	RCAN1	34524637	protein_coding
chr21	34513142	34615113	-	RCAN1	34525467	protein_coding
chr21	34513142	34615113	-	RCAN1	34614446	protein_coding
chr21	34513142	34615113	-	RCAN1	34524289	protein_coding
chr21	34513142	34615113	-	RCAN1	34526850	protein_coding
chr21	34513142	34615113	-	RCAN1	34526963	protein_coding
chr21	34513142	34615113	-	RCAN1	34560179	protein_coding
chr21	34513142	34615113	-	RCAN1	34613843	protein_coding
chr21	34513142	34615113	-	RCAN1	34526824	protein_coding
chr13	109752695	109786583	-	IRS2	109786583	protein_coding
chr13	112376355	112434689	+	SPACA7	112376355	protein_coding
chr13	112376355	112434689	+	SPACA7	112376388	protein_coding
chr13	112376355	112434689	+	SPACA7	112382278	protein_coding
chr13	107163510	107867496	-	NALF1	107867496	protein_coding
chr13	113667219	113737736	+	GRK1	113667219	protein_coding
chr13	29764371	29850617	-	UBL3	29850617	protein_coding
chr21	29536933	29940033	-	GRIK1	29939625	protein_coding
chr21	29536933	29940033	-	GRIK1	29939674	protein_coding
chr21	29536933	29940033	-	GRIK1	29939996	protein_coding
chr21	29536933	29940033	-	GRIK1	29940022	protein_coding
chr21	29536933	29940033	-	GRIK1	29939532	protein_coding
chr21	29536933	29940033	-	GRIK1	29939912	protein_coding
chr13	42781550	42791549	+	FAM216B	42781584	protein_coding
chr13	42781550	42791549	+	FAM216B	42781550	protein_coding
chr13	50015254	50020922	+	KCNRG	50015254	protein_coding
chr13	50015254	50020922	+	KCNRG	50015444	protein_coding
chr21	44697172	44698044	+	KRTAP10-12	44697172	protein_coding
chr13	51222334	51284239	+	FAM124A	51222334	protein_coding
chr13	51222334	51284239	+	FAM124A	51222371	protein_coding
chr13	51222334	51284239	+	FAM124A	51222398	protein_coding
chr21	43939919	43959673	+		43939919	protein_coding
chr21	46326288	46326491	+		46326288	protein_coding
chr13	32303699	32315363	-	ZAR1L	32315363	protein_coding
chr13	32303699	32315363	-	ZAR1L	32311954	protein_coding
chr13	37103259	37105664	-	CSNK1A1L	37105664	protein_coding
chr21	34073224	34362252	+	MRPS6	34073578	protein_coding
chr13	36819222	36829104	+	RFXAP	36819222	protein_coding
chr21	34073576	34143030	+		34073576	protein_coding
chr13	45777242	45851753	-	SIAH3	45851753	protein_coding
chr21	34073578	34106260	+	SLC5A3	34073578	protein_coding
chr13	102729367	102759072	-	CCDC168	102759072	protein_coding
chr21	34180729	34371381	+	KCNE2	34180729	protein_coding
chr21	34180729	34371381	+	KCNE2	34364006	protein_coding
chr13	102799110	102875994	+	BIVM-ERCC5	102799110	protein_coding
chr13	102799110	102875994	+	BIVM-ERCC5	102799322	protein_coding
chr13	83877205	83882474	-	SLITRK1	83882393	protein_coding
chr13	83877205	83882474	-	SLITRK1	83882474	protein_coding
chr13	41127569	41132802	-	KBTBD6	41132802	protein_coding
chr13	41189834	41194569	-	KBTBD7	41194569	protein_coding
chr21	26466209	26573286	-	CYYR1	26573255	protein_coding
chr21	26466209	26573286	-	CYYR1	26573286	protein_coding
chr21	26466209	26573286	-	CYYR1	26573176	protein_coding
chr13	97434169	97469128	+	RAP2A	97434169	protein_coding
chr21	43169008	43172810	+	CRYAA	43169008	protein_coding
chr21	43169008	43172810	+	CRYAA	43169601	protein_coding
chr21	43169008	43172810	+	CRYAA	43170156	protein_coding
chr13	26044597	26052016	-	SHISA2	26052016	protein_coding
chr13	31739526	31803389	+	RXFP2	31739526	protein_coding
chr13	31739526	31803389	+	RXFP2	31739542	protein_coding
chr13	31846713	32299125	+	FRY	31846713	protein_coding
chr13	31846713	32299125	+	FRY	31945826	protein_coding
chr13	31846713	32299125	+	FRY	31946087	protein_coding
chr13	31846713	32299125	+	FRY	32031300	protein_coding
chr13	31846713	32299125	+	FRY	32031774	protein_coding
chr13	31846713	32299125	+	FRY	32060864	protein_coding
chr13	52024691	52033600	+	UTP14C	52024691	protein_coding
chr13	51861969	51866232	+	CCDC70	51861969	protein_coding
chr13	99254732	99261744	-	GPR18	99258379	protein_coding
chr13	99254732	99261744	-	GPR18	99261744	protein_coding
chr13	99254732	99261744	-	GPR18	99261736	protein_coding
chr13	108251240	108308484	+	TNFSF13B	108269629	protein_coding
chr13	108251240	108308484	+	TNFSF13B	108269718	protein_coding
chr13	108251240	108308484	+	TNFSF13B	108269896	protein_coding
chr13	25371974	26025851	+	ATP8A2	25371974	protein_coding
chr13	25371974	26025851	+	ATP8A2	25372213	protein_coding
chr13	25371974	26025851	+	ATP8A2	25468838	protein_coding
chr13	23288689	23433763	-	SACS	23433752	protein_coding
chr13	23288689	23433763	-	SACS	23375543	protein_coding
chr13	23288689	23433763	-	SACS	23433701	protein_coding
chr13	23288689	23433763	-	SACS	23433702	protein_coding
chr13	23288689	23433763	-	SACS	23433740	protein_coding
chr13	23288689	23433763	-	SACS	23375600	protein_coding
chr13	23288689	23433763	-	SACS	23375514	protein_coding
chr13	23288689	23433763	-	SACS	23375491	protein_coding
chr13	23288689	23433763	-	SACS	23433683	protein_coding
chr18	5142911	5197503	-	AKAIN1	5197503	protein_coding
chr18	5142911	5197503	-	AKAIN1	5197257	protein_coding
chr18	45212995	45683688	+	SLC14A2	45212995	protein_coding
chr18	45212995	45683688	+	SLC14A2	45615476	protein_coding
chr13	76880175	76886405	-	KCTD12	76886405	protein_coding
chr13	76990660	77019143	+	CLN5	76990660	protein_coding
chr13	76990660	77019143	+	CLN5	76992044	protein_coding
chr13	76990660	77019143	+	CLN5	76992059	protein_coding
chr13	76990660	77019143	+	CLN5	76992078	protein_coding
chr13	76990660	77019143	+	CLN5	76992081	protein_coding
chr13	76990660	77019143	+	CLN5	76992087	protein_coding
chr13	76990660	77019143	+	CLN5	76992091	protein_coding
chr13	76990660	77019143	+	CLN5	76992096	protein_coding
chr13	76990660	77019143	+	CLN5	76992098	protein_coding
chr13	76990660	77019143	+	CLN5	76992573	protein_coding
chr13	76992078	77129589	+		76992078	protein_coding
chr13	76992078	77129589	+		76995954	protein_coding
chr13	76992078	77129589	+		76995959	protein_coding
chr18	22413599	22417915	-	CTAGE1	22414867	protein_coding
chr18	22413599	22417915	-	CTAGE1	22417915	protein_coding
chr18	24460637	24479961	+	HRH4	24460637	protein_coding
chr18	24460637	24479961	+	HRH4	24460729	protein_coding
chr13	51335773	51364735	+	SERPINE3	51335773	protein_coding
chr13	51335773	51364735	+	SERPINE3	51339690	protein_coding
chr13	51335773	51364735	+	SERPINE3	51339691	protein_coding
chr13	51335773	51364735	+	SERPINE3	51341032	protein_coding
chr13	51335773	51364735	+	SERPINE3	51341089	protein_coding
chr18	57352557	57371731	+	ST8SIA3	57352557	protein_coding
chr18	57352557	57371731	+	ST8SIA3	57357152	protein_coding
chr13	102685747	102695044	-	METTL21C	102695044	protein_coding
chr13	103043998	103066417	-	SLC10A2	103066417	protein_coding
chr18	57147087	57150410	+	BOD1L2	57147087	protein_coding
chr13	52642431	52643773	+	HNRNPA1L2	52642431	protein_coding
chr13	105465867	105491034	+	DAOA	105466045	protein_coding
chr13	105465867	105491034	+	DAOA	105466270	protein_coding
chr13	105465867	105491034	+	DAOA	105466289	protein_coding
chr18	65750252	65890337	+	CDH7	65750252	protein_coding
chr18	65750252	65890337	+	CDH7	65750653	protein_coding
chr18	65750252	65890337	+	CDH7	65751012	protein_coding
chr13	99981784	99986765	+	ZIC2	99981784	protein_coding
chr13	99962964	99971767	-	ZIC5	99971767	protein_coding
chr13	27792483	27794768	+	GSX1	27792483	protein_coding
chr18	60371062	60372775	-	MC4R	60372775	protein_coding
chr13	27920000	27926313	+	PDX1	27920000	protein_coding
chr13	34942270	35673022	+	NBEA	34942270	protein_coding
chr13	34942270	35673022	+	NBEA	35098297	protein_coding
chr13	34942270	35673022	+	NBEA	35118377	protein_coding
chr13	34942270	35673022	+	NBEA	35171272	protein_coding
chr13	34942270	35673022	+	NBEA	35470796	protein_coding
chr13	34942270	35673022	+	NBEA	35471216	protein_coding
chr13	34942270	35673022	+	NBEA	35471395	protein_coding
chr13	34942270	35673022	+	NBEA	35471510	protein_coding
chr13	34942270	35673022	+	NBEA	35471846	protein_coding
chr13	34942270	35673022	+	NBEA	35471996	protein_coding
chr13	34942270	35673022	+	NBEA	35472079	protein_coding
chr13	34942270	35673022	+	NBEA	35472375	protein_coding
chr13	34942270	35673022	+	NBEA	35475622	protein_coding
chr13	34942270	35673022	+	NBEA	35476675	protein_coding
chr13	34942270	35673022	+	NBEA	35476809	protein_coding
chr13	34942270	35673022	+	NBEA	35476848	protein_coding
chr18	61333430	61555779	+	CDH20	61333430	protein_coding
chr18	61333430	61555779	+	CDH20	61334273	protein_coding
chr18	61333430	61555779	+	CDH20	61490542	protein_coding
chr18	35972625	35979286	+	C18orf21	35972679	protein_coding
chr18	35972625	35979286	+	C18orf21	35972634	protein_coding
chr18	35972625	35979286	+	C18orf21	35972682	protein_coding
chr18	35972625	35979286	+	C18orf21	35972785	protein_coding
chr18	35972625	35979286	+	C18orf21	35972625	protein_coding
chr18	36108531	36129385	-	SLC39A6	36129340	protein_coding
chr18	36108531	36129385	-	SLC39A6	36129381	protein_coding
chr18	36108531	36129385	-	SLC39A6	36129385	protein_coding
chr18	36108531	36129385	-	SLC39A6	36122115	protein_coding
chr13	21671073	21704498	+	FGF9	21671073	protein_coding
chr18	77249848	77277900	+	GALR1	77249848	protein_coding
chr13	113399611	113453488	-	ADPRHL1	113410975	protein_coding
chr13	113399611	113453488	-	ADPRHL1	113453488	protein_coding
chr13	113399611	113453488	-	ADPRHL1	113449142	protein_coding
chr13	113399611	113453488	-	ADPRHL1	113449277	protein_coding
chr18	76978827	77133683	-	MBP	77017095	protein_coding
chr18	76978827	77133683	-	MBP	77132783	protein_coding
chr18	76978827	77133683	-	MBP	76990023	protein_coding
chr18	76978827	77133683	-	MBP	77017055	protein_coding
chr18	76978827	77133683	-	MBP	77017062	protein_coding
chr18	76978827	77133683	-	MBP	77017086	protein_coding
chr18	76978827	77133683	-	MBP	77017065	protein_coding
chr18	76978827	77133683	-	MBP	77017042	protein_coding
chr18	76978827	77133683	-	MBP	77017261	protein_coding
chr18	76978827	77133683	-	MBP	77105261	protein_coding
chr18	76978827	77133683	-	MBP	77132844	protein_coding
chr18	76978827	77133683	-	MBP	77010122	protein_coding
chr18	76978827	77133683	-	MBP	77017778	protein_coding
chr18	76978827	77133683	-	MBP	77131684	protein_coding
chr18	76978827	77133683	-	MBP	77132769	protein_coding
chr18	76978827	77133683	-	MBP	77127945	protein_coding
chr18	76978827	77133683	-	MBP	77127712	protein_coding
chr13	61409858	61427849	-		61427849	protein_coding
chr13	63746741	63751080	+		63746741	protein_coding
chr13	19422876	19561625	-	TPTE2	19561580	protein_coding
chr13	19422876	19561625	-	TPTE2	19503277	protein_coding
chr13	19422876	19561625	-	TPTE2	19561532	protein_coding
chr13	19422876	19561625	-	TPTE2	19536745	protein_coding
chr13	19422876	19561625	-	TPTE2	19536762	protein_coding
chr13	19422876	19561625	-	TPTE2	19536763	protein_coding
chr13	19422876	19561625	-	TPTE2	19561625	protein_coding
chr13	42562736	42608013	+	TNFSF11	42562736	protein_coding
chr13	42562736	42608013	+	TNFSF11	42574152	protein_coding
chr13	52012391	52079232	+	ALG11	52012391	protein_coding
chr13	52012391	52079232	+	ALG11	52012398	protein_coding
chr13	52012391	52079232	+	ALG11	52012411	protein_coding
chr13	46211928	46277115	+	LRRC63	46211940	protein_coding
chr13	46211928	46277115	+	LRRC63	46211943	protein_coding
chr13	46211928	46277115	+	LRRC63	46211928	protein_coding
chr13	46211928	46277115	+	LRRC63	46212136	protein_coding
chr13	63832361	63833053	-		63833053	protein_coding
chr13	61409685	61415849	-	PCDH20	61415849	protein_coding
chr13	24764169	24879921	+	RNF17	24764169	protein_coding
chr13	24764169	24879921	+	RNF17	24764201	protein_coding
chr13	24764169	24879921	+	RNF17	24803734	protein_coding
chr13	24764169	24879921	+	RNF17	24843879	protein_coding
chr13	79481155	79556077	+	NDFIP2	79481155	protein_coding
chr13	79481155	79556077	+	NDFIP2	79481211	protein_coding
chr13	79481155	79556077	+	NDFIP2	79481217	protein_coding
chr13	79481155	79556077	+	NDFIP2	79481234	protein_coding
chr13	79481155	79556077	+	NDFIP2	79481240	protein_coding
chr13	79481155	79556077	+	NDFIP2	79481453	protein_coding
chr13	79481155	79556077	+	NDFIP2	79481474	protein_coding
chr18	31376777	31414912	+	DSG4	31376777	protein_coding
chr18	31376777	31414912	+	DSG4	31376883	protein_coding
chr13	113648804	113658198	-	ATP4B	113658198	protein_coding
chr13	50519364	50843939	-	DLEU7	50843939	protein_coding
chr13	50519364	50843939	-	DLEU7	50843692	protein_coding
chr18	49481681	49492479	-	RPL17-C18orf32	49491586	protein_coding
chr18	49481681	49492479	-	RPL17-C18orf32	49492479	protein_coding
chr13	77697687	77764242	+	SLAIN1	77697687	protein_coding
chr13	77697687	77764242	+	SLAIN1	77697888	protein_coding
chr13	77697687	77764242	+	SLAIN1	77697914	protein_coding
chr13	77697687	77764242	+	SLAIN1	77698423	protein_coding
chr13	77697687	77764242	+	SLAIN1	77698751	protein_coding
chr13	77697687	77764242	+	SLAIN1	77698881	protein_coding
chr13	77697687	77764242	+	SLAIN1	77698882	protein_coding
chr13	77697687	77764242	+	SLAIN1	77719598	protein_coding
chr13	77697687	77764242	+	SLAIN1	77741160	protein_coding
chr13	77697687	77764242	+	SLAIN1	77741219	protein_coding
chr13	77697687	77764242	+	SLAIN1	77741356	protein_coding
chr13	77697687	77764242	+	SLAIN1	77741538	protein_coding
chr13	77697687	77764242	+	SLAIN1	77742749	protein_coding
chr13	77697687	77764242	+	SLAIN1	77743057	protein_coding
chr13	77697687	77764242	+	SLAIN1	77743105	protein_coding
chr18	51174550	51218333	-	MEX3C	51197681	protein_coding
chr18	51174550	51218333	-	MEX3C	51218333	protein_coding
chr18	51174550	51218333	-	MEX3C	51196759	protein_coding
chr18	57435374	57491298	+	ONECUT2	57435374	protein_coding
chr18	7566782	8406861	+	PTPRM	7567316	protein_coding
chr18	7566782	8406861	+	PTPRM	7566782	protein_coding
chr18	7566782	8406861	+	PTPRM	7754973	protein_coding
chr18	7566782	8406861	+	PTPRM	7946870	protein_coding
chr18	7566782	8406861	+	PTPRM	8085702	protein_coding
chr18	7566782	8406861	+	PTPRM	8113571	protein_coding
chr18	7566782	8406861	+	PTPRM	8370933	protein_coding
chr18	7566782	8406861	+	PTPRM	7774140	protein_coding
chr13	33016423	33066143	+	KL	33016423	protein_coding
chr13	52842889	52848641	-	PCDH8	52848640	protein_coding
chr13	52842889	52848641	-	PCDH8	52848641	protein_coding
chr13	71437966	71867204	-	DACH1	71867204	protein_coding
chr13	71437966	71867204	-	DACH1	71866312	protein_coding
chr13	71437966	71867204	-	DACH1	71675226	protein_coding
chr13	44939249	44989471	-	NUFIP1	44989471	protein_coding
chr18	10454635	10489949	+	APCDD1	10454635	protein_coding
chr18	10454635	10489949	+	APCDD1	10454982	protein_coding
chr18	10454635	10489949	+	APCDD1	10471836	protein_coding
chr13	45192853	45201045	-	KCTD4	45201045	protein_coding
chr13	25096136	25099254	+	PABPC3	25096136	protein_coding
chr13	25161679	25172288	-	AMER2	25172288	protein_coding
chr13	36168217	36214588	-	SOHLH2	36214556	protein_coding
chr13	36168217	36214588	-	SOHLH2	36214588	protein_coding
chr13	36168794	36297842	-	CCDC169-SOHLH2	36297842	protein_coding
chr18	63123346	63320128	-	BCL2	63158238	protein_coding
chr18	63123346	63320128	-	BCL2	63319769	protein_coding
chr18	63123346	63320128	-	BCL2	63320128	protein_coding
chr18	63123346	63320128	-	BCL2	63161869	protein_coding
chr18	63123346	63320128	-	BCL2	63318812	protein_coding
chr18	12093843	12129764	+	ANKRD62	12093843	protein_coding
chr13	36222008	36297840	-	CCDC169	36297824	protein_coding
chr13	36222008	36297840	-	CCDC169	36297749	protein_coding
chr13	36222008	36297840	-	CCDC169	36297814	protein_coding
chr13	36222008	36297840	-	CCDC169	36297751	protein_coding
chr18	12254361	12277595	+	CIDEA	12254361	protein_coding
chr18	30989365	31042815	-	DSC3	31042742	protein_coding
chr18	30989365	31042815	-	DSC3	31042815	protein_coding
chr18	30989365	31042815	-	DSC3	31006918	protein_coding
chr18	31129236	31162856	-	DSC1	31162856	protein_coding
chr13	76948511	76958638	+	ACOD1	76948511	protein_coding
chr13	93226807	94408020	+	GPC6	93226807	protein_coding
chr18	31318160	31359246	+	DSG1	31318160	protein_coding
chr13	94436811	94479682	-	DCT	94479682	protein_coding
chr18	26133852	26193355	+	PSMA8	26133869	protein_coding
chr18	26133852	26193355	+	PSMA8	26133874	protein_coding
chr18	26133852	26193355	+	PSMA8	26133877	protein_coding
chr18	26133852	26193355	+	PSMA8	26140086	protein_coding
chr13	94709622	94712545	-	SOX21	94712545	protein_coding
chr13	96090107	96839562	+	HS6ST3	96090107	protein_coding
chr18	79395856	79529325	+	NFATC1	79395856	protein_coding
chr18	79395856	79529325	+	NFATC1	79395930	protein_coding
chr18	79395856	79529325	+	NFATC1	79395944	protein_coding
chr18	79395856	79529325	+	NFATC1	79396131	protein_coding
chr18	79395856	79529325	+	NFATC1	79396225	protein_coding
chr18	79395856	79529325	+	NFATC1	79400322	protein_coding
chr18	79395856	79529325	+	NFATC1	79400333	protein_coding
chr18	79395856	79529325	+	NFATC1	79400336	protein_coding
chr18	79395856	79529325	+	NFATC1	79400392	protein_coding
chr18	79395856	79529325	+	NFATC1	79400274	protein_coding
chr13	19173772	19181824	-	TUBA3C	19181824	protein_coding
chr13	91398621	92873682	+	GPC5	91398621	protein_coding
chr13	91398621	92873682	+	GPC5	92866282	protein_coding
chr13	27977717	27988693	-	URAD	27988693	protein_coding
chr13	23891099	23897502	-	C1QTNF9B	23897055	protein_coding
chr13	23891099	23897502	-	C1QTNF9B	23897502	protein_coding
