Chromosome	Start	End	Strand	Gene	Transcription_Start_Site	Transcript_type
chr16	37909363	38066446	+	Gsk3b	37909363	protein_coding
chr16	37909363	38066446	+	Gsk3b	37910650	protein_coding
chr16	37909363	38066446	+	Gsk3b	38028400	protein_coding
chr12	54225767	54250646	-	Egln3	54250646	protein_coding
chr19	56385561	56430776	+	Casp7	56385561	protein_coding
chr19	56385561	56430776	+	Casp7	56414117	protein_coding
chrX	71265623	71266570	+	Magea4	71265623	protein_coding
chr12	84829986	84923306	-	Ltbp2	84923306	protein_coding
chr12	84829986	84923306	-	Ltbp2	84923253	protein_coding
chr12	84829986	84923306	-	Ltbp2	84838617	protein_coding
chr12	84829986	84923306	-	Ltbp2	84839745	protein_coding
chr12	84829986	84923306	-	Ltbp2	84846237	protein_coding
chr12	84829986	84923306	-	Ltbp2	84923269	protein_coding
chrX	103324263	103457462	-	Abcb7	103457452	protein_coding
chr19	24976898	25179796	+	Dock8	24976898	protein_coding
chr16	13981139	14010792	+	Nde1	13981139	protein_coding
chr16	13981139	14010792	+	Nde1	13981151	protein_coding
chr16	13981139	14010792	+	Nde1	13981209	protein_coding
chr16	13981139	14010792	+	Nde1	14001437	protein_coding
chrX	103526424	103551096	+	Uprt	103526424	protein_coding
chrX	71299605	71318409	-	Gabre	71318409	protein_coding
chrX	71425476	71430464	-	Magea10	71430464	protein_coding
chrX	103580575	103714670	-	Zdhhc15	103714670	protein_coding
chr18	23885390	24026918	+	Mapre2	23885396	protein_coding
chr18	23885390	24026918	+	Mapre2	23885450	protein_coding
chr18	23885390	24026918	+	Mapre2	23886782	protein_coding
chr18	23885390	24026918	+	Mapre2	23937041	protein_coding
chr18	23885390	24026918	+	Mapre2	23885390	protein_coding
chr19	25214339	25411860	+	Kank1	25214339	protein_coding
chr19	25214339	25411860	+	Kank1	25384063	protein_coding
chrX	103898558	103900873	-	Magee2	103900873	protein_coding
chrX	71476287	71700454	-	Gabra3	71699792	protein_coding
chrX	71476287	71700454	-	Gabra3	71700454	protein_coding
chr16	89583999	89940657	-	Tiam1	89771587	protein_coding
chr16	89583999	89940657	-	Tiam1	89940657	protein_coding
chr16	89583999	89940657	-	Tiam1	89757715	protein_coding
chr16	89583999	89940657	-	Tiam1	89594929	protein_coding
chr16	89583999	89940657	-	Tiam1	89615240	protein_coding
chr16	89583999	89940657	-	Tiam1	89596878	protein_coding
chr19	25482982	25581693	+	Dmrt1	25482982	protein_coding
chr19	25482982	25581693	+	Dmrt1	25483070	protein_coding
chr12	110413554	110549496	+	Ppp2r5c	110413554	protein_coding
chr12	110413554	110549496	+	Ppp2r5c	110413686	protein_coding
chr12	110413554	110549496	+	Ppp2r5c	110452172	protein_coding
chr12	110413554	110549496	+	Ppp2r5c	110452173	protein_coding
chr12	110413554	110549496	+	Ppp2r5c	110452293	protein_coding
chr19	25587665	25601285	+	Dmrt3	25587665	protein_coding
chr19	25587665	25601285	+	Dmrt3	25587901	protein_coding
chrX	34331037	34353969	+	Gm10486	34331037	protein_coding
chr19	25649775	25656355	+	Dmrt2	25649775	protein_coding
chr18	24087749	24097730	+	Zfp397	24087762	protein_coding
chr18	24122689	24138433	+	Zfp35	24122689	protein_coding
chr19	56536693	56591935	+	Nhlrc2	56536693	protein_coding
chr18	24142759	24153867	-	Zfp24	24153867	protein_coding
chr18	24142759	24153867	-	Zfp24	24153377	protein_coding
chr18	24142759	24153867	-	Zfp24	24153427	protein_coding
chr15	82012123	82026404	+	Ccdc134	82012123	protein_coding
chr18	24237814	24255010	-	Ino80c	24255010	protein_coding
chr18	24237814	24255010	-	Ino80c	24254892	protein_coding
chr18	24237814	24255010	-	Ino80c	24247970	protein_coding
chr19	56710631	56721545	+	Adrb1	56710631	protein_coding
chr19	56775913	56810622	-	Ccdc186	56810622	protein_coding
chr19	56775913	56810622	-	Ccdc186	56783587	protein_coding
chr19	56775913	56810622	-	Ccdc186	56802115	protein_coding
chrX	34667836	34690746	+	Gm14819	34667836	protein_coding
chrX	34667836	34690746	+	Gm14819	34669447	protein_coding
chr18	24338401	24419875	+	Galnt1	24338401	protein_coding
chr18	24338401	24419875	+	Galnt1	24338824	protein_coding
chr18	24338401	24419875	+	Galnt1	24339016	protein_coding
chr18	24338401	24419875	+	Galnt1	24365654	protein_coding
chr15	4928219	4991687	+	Mroh2b	4928624	protein_coding
chrX	146253371	146337077	-	Lrch2	146337077	protein_coding
chrX	146253371	146337077	-	Lrch2	146302059	protein_coding
chrX	146253371	146337077	-	Lrch2	146295158	protein_coding
chrX	146253371	146337077	-	Lrch2	146337046	protein_coding
chr19	5183186	5323147	-	Pacs1	5323147	protein_coding
chr19	5183186	5323147	-	Pacs1	5323135	protein_coding
chr12	84964922	85017674	-	Arel1	85017674	protein_coding
chr12	84964922	85017674	-	Arel1	84993697	protein_coding
chr12	84964922	85017674	-	Arel1	84992172	protein_coding
chr12	84964922	85017674	-	Arel1	85017630	protein_coding
chr12	84964922	85017674	-	Arel1	85017612	protein_coding
chr16	90017642	90023217	+	Sod1	90017642	protein_coding
chr18	24603907	24610855	+	2700062C07Rik	24603926	protein_coding
chr16	90022568	90081391	-	Scaf4	90081196	protein_coding
chr16	90022568	90081391	-	Scaf4	90081391	protein_coding
chr16	90022568	90081391	-	Scaf4	90081313	protein_coding
chr15	5018244	5093222	-	C7	5093222	protein_coding
chr18	24618017	24663261	-	Rprd1a	24663261	protein_coding
chr15	5125463	5138021	-	Card6	5138021	protein_coding
chr15	5125463	5138021	-	Card6	5137966	protein_coding
chr15	5146127	5148622	+	Rpl37	5146127	protein_coding
chr18	61151934	61169271	-	Cdx1	61169271	protein_coding
chr18	25260280	25302064	-	Tpgs2	25301751	protein_coding
chr18	25260280	25302064	-	Tpgs2	25302064	protein_coding
chr15	5173343	5211380	+	Prkaa1	5173373	protein_coding
chr15	5173343	5211380	+	Prkaa1	5173343	protein_coding
chr19	5323960	5345483	-	Sf3b2	5345483	protein_coding
chr19	5323960	5345483	-	Sf3b2	5345431	protein_coding
chrX	104123362	104160696	+	Pbdc1	104123362	protein_coding
chrX	104123362	104160696	+	Pbdc1	104123367	protein_coding
chr18	61431207	61533502	-	Ppargc1b	61533502	protein_coding
chr18	61431207	61533502	-	Ppargc1b	61533471	protein_coding
chr15	82031382	82089580	+	Srebf2	82031382	protein_coding
chr15	82031382	82089580	+	Srebf2	82031405	protein_coding
chr15	82031382	82089580	+	Srebf2	82032214	protein_coding
chr15	82031382	82089580	+	Srebf2	82079173	protein_coding
chr12	110567886	110633379	+	Dync1h1	110567886	protein_coding
chr12	110567886	110633379	+	Dync1h1	110620596	protein_coding
chr16	90182901	90296441	+	Hunk	90182901	protein_coding
chr16	90182901	90296441	+	Hunk	90197432	protein_coding
chrX	104163984	104167533	+	Magee1	104163984	protein_coding
chrX	104807885	104818545	+	Fgf16	104807885	protein_coding
chrX	147857278	147921148	+	Ott	147857278	protein_coding
chrX	147857278	147921148	+	Ott	147871311	protein_coding
chrX	147857278	147921148	+	Ott	147880948	protein_coding
chr18	25610689	25887214	-	Celf4	25886807	protein_coding
chr18	25610689	25887214	-	Celf4	25887040	protein_coding
chr18	25610689	25887214	-	Celf4	25887214	protein_coding
chr18	25610689	25887214	-	Celf4	25886759	protein_coding
chr16	90516200	90524292	-	Mis18a	90524292	protein_coding
chr19	5348359	5358766	+	Gal3st3	5348359	protein_coding
chr19	5385769	5394308	+	Catsper1	5385769	protein_coding
chr19	5385769	5394308	+	Catsper1	5386226	protein_coding
chr16	90535095	90546673	+	Mrap	90535212	protein_coding
chr15	55420804	55489819	+	Mtbp	55420804	protein_coding
chr15	55420804	55489819	+	Mtbp	55420991	protein_coding
chr15	55420804	55489819	+	Mtbp	55440176	protein_coding
chrX	104841221	104973009	-	Atrx	104973009	protein_coding
chrX	104841221	104973009	-	Atrx	104919201	protein_coding
chrX	104841221	104973009	-	Atrx	104918911	protein_coding
chrX	104841221	104973009	-	Atrx	104972972	protein_coding
chrX	104841221	104973009	-	Atrx	104972948	protein_coding
chrX	104841221	104973009	-	Atrx	104972956	protein_coding
chrX	104841221	104973009	-	Atrx	104972976	protein_coding
chrX	104841221	104973009	-	Atrx	104972973	protein_coding
chrX	104841221	104973009	-	Atrx	104972965	protein_coding
chrX	104841221	104973009	-	Atrx	104972953	protein_coding
chrX	104841221	104973009	-	Atrx	104972844	protein_coding
chrX	104841221	104973009	-	Atrx	104972183	protein_coding
chrX	104841221	104973009	-	Atrx	104972909	protein_coding
chrX	104841221	104973009	-	Atrx	104973003	protein_coding
chr16	90548415	90607301	-	Urb1	90607280	protein_coding
chr12	110634122	110649053	-	1700001K19Rik	110649053	protein_coding
chr12	110634122	110649053	-	1700001K19Rik	110649046	protein_coding
chr19	5394733	5399602	-	Cst6	5399602	protein_coding
chr19	5394733	5399602	-	Cst6	5399385	protein_coding
chr19	56814641	56858444	+	Tdrd1	56814641	protein_coding
chr19	56814641	56858444	+	Tdrd1	56814707	protein_coding
chr19	56814641	56858444	+	Tdrd1	56814718	protein_coding
chr19	56814641	56858444	+	Tdrd1	56819144	protein_coding
chr12	85017671	85030077	+	Fcf1	85017671	protein_coding
chr12	85017671	85030077	+	Fcf1	85017755	protein_coding
chr12	110657039	110669162	-	Hsp90aa1	110662829	protein_coding
chr12	110657039	110669162	-	Hsp90aa1	110662723	protein_coding
chr12	110657039	110669162	-	Hsp90aa1	110669162	protein_coding
chr12	110657039	110669162	-	Hsp90aa1	110662692	protein_coding
chr12	110657039	110669162	-	Hsp90aa1	110662385	protein_coding
chr16	14012399	14109236	-	Myh11	14109236	protein_coding
chr16	14012399	14109236	-	Myh11	14109229	protein_coding
chr16	14012399	14109236	-	Myh11	14109227	protein_coding
chr15	82090369	82097016	-	Shisa8	82097016	protein_coding
chr15	82090369	82097016	-	Shisa8	82094141	protein_coding
chr12	16585670	16696967	-	Lpin1	16660967	protein_coding
chr12	16585670	16696967	-	Lpin1	16696967	protein_coding
chr12	16585670	16696967	-	Lpin1	16639774	protein_coding
chr12	16585670	16696967	-	Lpin1	16639767	protein_coding
chr12	16585670	16696967	-	Lpin1	16654114	protein_coding
chr12	16585670	16696967	-	Lpin1	16639721	protein_coding
chr12	16585670	16696967	-	Lpin1	16639771	protein_coding
chr15	55499784	55770345	-	Sntb1	55770345	protein_coding
chr15	55499784	55770345	-	Sntb1	55770118	protein_coding
chr18	30405800	30481179	+	Pik3c3	30405800	protein_coding
chr18	30405800	30481179	+	Pik3c3	30405923	protein_coding
chr18	30405800	30481179	+	Pik3c3	30405925	protein_coding
chr15	5215006	5247817	+	Ttc33	5215006	protein_coding
chr15	5215006	5247817	+	Ttc33	5215041	protein_coding
chr15	5215006	5247817	+	Ttc33	5215208	protein_coding
chr15	5215006	5247817	+	Ttc33	5215639	protein_coding
chr15	5215006	5247817	+	Ttc33	5216835	protein_coding
chr13	97158372	97170870	-	1700029F12Rik	97170870	protein_coding
chrX	149180769	149242150	-	Vcf2	149224133	protein_coding
chrX	149180769	149242150	-	Vcf2	149242146	protein_coding
chrX	149180769	149242150	-	Vcf2	149223901	protein_coding
chr15	56529023	56557935	-	Has2	56557935	protein_coding
chr13	64883996	65051769	-	Cntnap3	65051769	protein_coding
chr15	5236142	5273668	-	Ptger4	5273653	protein_coding
chr15	5236142	5273668	-	Ptger4	5273668	protein_coding
chr13	40155358	40514926	-	Ofcc1	40441487	protein_coding
chr13	40155358	40514926	-	Ofcc1	40514926	protein_coding
chrX	105011690	105055512	-	Magt1	105055512	protein_coding
chrX	105011690	105055512	-	Magt1	105055392	protein_coding
chrX	105011690	105055512	-	Magt1	105055386	protein_coding
chrX	105011690	105055512	-	Magt1	105055505	protein_coding
chr15	57107163	57341021	-	Slc22a22	57128557	protein_coding
chr15	57107163	57341021	-	Slc22a22	57341021	protein_coding
chr15	57107163	57341021	-	Slc22a22	57128533	protein_coding
chr13	97203794	97267521	+	Fam169a	97203794	protein_coding
chr13	97203794	97267521	+	Fam169a	97208151	protein_coding
chr19	5414666	5417196	-	Banf1	5417196	protein_coding
chr19	5414666	5417196	-	Banf1	5416391	protein_coding
chr19	5414666	5417196	-	Banf1	5416634	protein_coding
chr15	57558061	57703228	+	Zhx2	57558061	protein_coding
chr19	5416769	5421554	+	Eif1ad	5416769	protein_coding
chr15	57732898	57755844	-	Derl1	57755844	protein_coding
chr19	56862681	56900510	+	Vwa2	56862681	protein_coding
chr15	57775595	57833463	+	Tbc1d31	57775595	protein_coding
chr15	57775595	57833463	+	Tbc1d31	57821809	protein_coding
chr13	97234716	97235745	-	Plp2rt	97235745	protein_coding
chr13	97265932	97274445	-	Nsa2	97274445	protein_coding
chr13	97265932	97274445	-	Nsa2	97274360	protein_coding
chr16	14117108	14135269	-	Cep20	14135211	protein_coding
chr16	14117108	14135269	-	Cep20	14135239	protein_coding
chr18	31106542	31450343	-	Rit2	31450186	protein_coding
chr18	31106542	31450343	-	Rit2	31450164	protein_coding
chr13	40868778	40891852	-	Tfap2a	40883919	protein_coding
chr13	40868778	40891852	-	Tfap2a	40891852	protein_coding
chr13	40868778	40891852	-	Tfap2a	40882420	protein_coding
chr13	40868778	40891852	-	Tfap2a	40888396	protein_coding
chr13	40868778	40891852	-	Tfap2a	40887451	protein_coding
chr13	40868778	40891852	-	Tfap2a	40887299	protein_coding
chrX	105059306	105066056	+	Cox7b	105059306	protein_coding
chr18	61817958	61825609	+	Il17b	61821006	protein_coding
chrX	149302515	149372864	-	Apex2	149372840	protein_coding
chrX	149302515	149372864	-	Apex2	149371078	protein_coding
chrX	149302515	149372864	-	Apex2	149371092	protein_coding
chrX	149302515	149372864	-	Apex2	149371077	protein_coding
chrX	149302515	149372864	-	Apex2	149371067	protein_coding
chrX	149302515	149372864	-	Apex2	149371145	protein_coding
chr16	90623607	90701997	+	Eva1c	90623634	protein_coding
chr16	90623607	90701997	+	Eva1c	90627747	protein_coding
chr16	90623607	90701997	+	Eva1c	90627876	protein_coding
chr16	90623607	90701997	+	Eva1c	90628001	protein_coding
chr16	90623607	90701997	+	Eva1c	90643286	protein_coding
chr18	61829908	61840706	-	Pcyox1l	61840706	protein_coding
chr19	5427551	5438731	-	Sart1	5438731	protein_coding
chr19	5427551	5438731	-	Sart1	5438043	protein_coding
chr18	61845495	61859396	-	Grpel2	61859394	protein_coding
chr18	61845495	61859396	-	Grpel2	61859396	protein_coding
chr18	61863332	61919773	-	Afap1l1	61919773	protein_coding
chr15	58381897	58536941	+	Fer1l6	58381897	protein_coding
chr15	58654118	58695487	-	Tmem65	58695379	protein_coding
chr19	5440077	5452554	-	Tsga10ip	5452554	protein_coding
chr19	5440077	5452554	-	Tsga10ip	5444429	protein_coding
chr16	90722697	90732002	-	Cfap298	90732002	protein_coding
chr16	90722697	90732002	-	Cfap298	90726871	protein_coding
chr16	90722697	90732002	-	Cfap298	90731611	protein_coding
chr16	90722697	90732002	-	Cfap298	90731394	protein_coding
chr13	19829248	19881964	-	Nme8	19881930	protein_coding
chr13	19829248	19881964	-	Nme8	19881964	protein_coding
chrX	149330371	149353634	+	Alas2	149330371	protein_coding
chrX	149330371	149353634	+	Alas2	149330455	protein_coding
chr15	58744523	58748976	+	Trmt12	58744523	protein_coding
chr19	5472833	5475007	-	Drap1	5474787	protein_coding
chr19	5472833	5475007	-	Drap1	5475007	protein_coding
chr19	5472833	5475007	-	Drap1	5474571	protein_coding
chr19	5472833	5475007	-	Drap1	5474949	protein_coding
chr19	5472833	5475007	-	Drap1	5474542	protein_coding
chr15	58761078	58778906	+	Rnf139	58761078	protein_coding
chr18	61932463	62044895	-	Ablim3	62044894	protein_coding
chr18	61932463	62044895	-	Ablim3	62044895	protein_coding
chr15	6329269	6470193	+	Dab2	6329269	protein_coding
chr15	6329269	6470193	+	Dab2	6329294	protein_coding
chr15	6329269	6470193	+	Dab2	6329313	protein_coding
chr15	6329269	6470193	+	Dab2	6416079	protein_coding
chr15	6329269	6470193	+	Dab2	6416257	protein_coding
chr15	6329269	6470193	+	Dab2	6416258	protein_coding
chr15	6329269	6470193	+	Dab2	6416260	protein_coding
chr15	6329269	6470193	+	Dab2	6418531	protein_coding
chr15	6329269	6470193	+	Dab2	6419601	protein_coding
chr15	6329269	6470193	+	Dab2	6451721	protein_coding
chr15	6329269	6470193	+	Dab2	6416229	protein_coding
chr12	110704378	110770672	+	Wdr20	110704378	protein_coding
chr12	110704378	110770672	+	Wdr20	110704426	protein_coding
chr12	110704378	110770672	+	Wdr20	110704643	protein_coding
chr16	38713033	38847521	+	Igsf11	38721833	protein_coding
chr16	38713033	38847521	+	Igsf11	38722678	protein_coding
chr12	16703383	16710228	+	Ntsr2	16703383	protein_coding
chr12	16703383	16710228	+	Ntsr2	16703485	protein_coding
chr12	16703383	16710228	+	Ntsr2	16703501	protein_coding
chr12	16703383	16710228	+	Ntsr2	16703759	protein_coding
chrX	105070882	105168532	+	Atp7a	105070928	protein_coding
chrX	105070882	105168532	+	Atp7a	105070882	protein_coding
chr16	14724470	14799235	+	Clxn	14724501	protein_coding
chr12	85043095	85117289	+	Ylpm1	85043095	protein_coding
chr12	85043095	85117289	+	Ylpm1	85043126	protein_coding
chr12	85043095	85117289	+	Ylpm1	85043264	protein_coding
chr19	5475172	5477341	+	AI837181	5475172	protein_coding
chr19	5475172	5477341	+	AI837181	5475185	protein_coding
chr19	5497575	5505974	+	Fosl1	5497575	protein_coding
chr19	5497575	5505974	+	Fosl1	5497733	protein_coding
chr18	62086146	62157473	+	Sh3tc2	62086146	protein_coding
chr18	62086146	62157473	+	Sh3tc2	62111030	protein_coding
chr13	19911596	19917121	-	Gpr141b	19917121	protein_coding
chr13	65660492	65660662	+	Zfp1000	65660492	protein_coding
chr19	5503208	5507922	-	Ccdc85b	5507922	protein_coding
chr19	5503208	5507922	-	Ccdc85b	5507532	protein_coding
chr13	19933852	20008427	-	Gpr141	20008427	protein_coding
chr13	19933852	20008427	-	Gpr141	20008397	protein_coding
chr19	56900793	56996660	-	Afap1l2	56996630	protein_coding
chr19	56900793	56996660	-	Afap1l2	56996642	protein_coding
chr19	56900793	56996660	-	Afap1l2	56996660	protein_coding
chr19	56900793	56996660	-	Afap1l2	56989478	protein_coding
chr19	56900793	56996660	-	Afap1l2	56925670	protein_coding
chr16	90732980	90808196	-	Synj1	90808196	protein_coding
chr16	90732980	90808196	-	Synj1	90808001	protein_coding
chr16	90732980	90808196	-	Synj1	90747307	protein_coding
chr16	90732980	90808196	-	Synj1	90741759	protein_coding
chr16	90732980	90808196	-	Synj1	90752298	protein_coding
chr16	90732980	90808196	-	Synj1	90748866	protein_coding
chr16	90732980	90808196	-	Synj1	90807983	protein_coding
chr13	20978283	21220787	+	Aoah	20978283	protein_coding
chr13	20978283	21220787	+	Aoah	20978305	protein_coding
chr18	62310887	62313030	-	Adrb2	62313030	protein_coding
chr18	31937143	32040450	+	Wdr33	31937143	protein_coding
chr18	31937143	32040450	+	Wdr33	31937146	protein_coding
chr18	31937143	32040450	+	Wdr33	31937151	protein_coding
chr18	31937143	32040450	+	Wdr33	31937229	protein_coding
chr12	110774232	110807373	-	Mok	110807364	protein_coding
chr12	110774232	110807373	-	Mok	110807373	protein_coding
chr12	110774232	110807373	-	Mok	110807361	protein_coding
chrX	105186810	105204099	+	Tlr13	105186835	protein_coding
chrX	105230706	105247305	+	Pgk1	105230706	protein_coding
chr12	85133159	85157533	-	Prox2	85143855	protein_coding
chr12	85133159	85157533	-	Prox2	85153205	protein_coding
chr13	21253504	21259117	-	Or2p2	21259117	protein_coding
chr13	21253504	21259117	-	Or2p2	21257469	protein_coding
chrX	105250489	105264764	-	Taf9b	105263507	protein_coding
chrX	105250489	105264764	-	Taf9b	105264764	protein_coding
chrX	105250489	105264764	-	Taf9b	105264356	protein_coding
chr13	97274445	97317703	+	Gfm2	97274445	protein_coding
chr13	97274445	97317703	+	Gfm2	97274486	protein_coding
chr13	97274445	97317703	+	Gfm2	97274493	protein_coding
chr13	97274445	97317703	+	Gfm2	97274510	protein_coding
chr13	97274445	97317703	+	Gfm2	97274516	protein_coding
chr13	97274445	97317703	+	Gfm2	97274548	protein_coding
chr12	110816687	110836430	+	Zfp839	110816687	protein_coding
chr12	110816687	110836430	+	Zfp839	110816713	protein_coding
